animeID,name,title_english,type,source,producers,genre,studio,episodes,start_date,end_date,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,season,year
355,Shakugan no Shana,Shakugan no Shana: Season I,TV,Light novel,Showgate,Romance,J.C.Staff,24.0,2005-10-06,2006-03-02,24 min per ep,PG-13 - Teens 13 or older,7.63,190060,1294,166,384800,5249,"Shakugan no Shana is licensed in North America by Funimation after Geneon withdrew from the American market, and made its first North American television debut in September of 2012 on the Funimation Channel.",Fall 2005,Thursdays at 00:45 (JST),Fall,2005
355,Shakugan no Shana,Shakugan no Shana: Season I,TV,Light novel,Showgate,School,J.C.Staff,24.0,2005-10-06,2006-03-02,24 min per ep,PG-13 - Teens 13 or older,7.63,190060,1294,166,384800,5249,"Shakugan no Shana is licensed in North America by Funimation after Geneon withdrew from the American market, and made its first North American television debut in September of 2012 on the Funimation Channel.",Fall 2005,Thursdays at 00:45 (JST),Fall,2005
355,Shakugan no Shana,Shakugan no Shana: Season I,TV,Light novel,Showgate,Supernatural,J.C.Staff,24.0,2005-10-06,2006-03-02,24 min per ep,PG-13 - Teens 13 or older,7.63,190060,1294,166,384800,5249,"Shakugan no Shana is licensed in North America by Funimation after Geneon withdrew from the American market, and made its first North American television debut in September of 2012 on the Funimation Channel.",Fall 2005,Thursdays at 00:45 (JST),Fall,2005
384,Gantz,Gantz,TV,Manga,Fuji TV,Action,Gonzo,13.0,2004-04-13,2004-06-02,22 min per ep,R+ - Mild Nudity,7.17,116369,2987,372,226727,2034,"There is also a live action film adaptation that was released in 2011, and a video game by Konami released on PlayStation 2 in 2005.",Spring 2004,Unknown,Spring,2004
384,Gantz,Gantz,TV,Manga,Fuji TV,Sci-Fi,Gonzo,13.0,2004-04-13,2004-06-02,22 min per ep,R+ - Mild Nudity,7.17,116369,2987,372,226727,2034,"There is also a live action film adaptation that was released in 2011, and a video game by Konami released on PlayStation 2 in 2005.",Spring 2004,Unknown,Spring,2004
384,Gantz,Gantz,TV,Manga,Fuji TV,Horror,Gonzo,13.0,2004-04-13,2004-06-02,22 min per ep,R+ - Mild Nudity,7.17,116369,2987,372,226727,2034,"There is also a live action film adaptation that was released in 2011, and a video game by Konami released on PlayStation 2 in 2005.",Spring 2004,Unknown,Spring,2004
384,Gantz,Gantz,TV,Manga,Fuji TV,Psychological,Gonzo,13.0,2004-04-13,2004-06-02,22 min per ep,R+ - Mild Nudity,7.17,116369,2987,372,226727,2034,"There is also a live action film adaptation that was released in 2011, and a video game by Konami released on PlayStation 2 in 2005.",Spring 2004,Unknown,Spring,2004
384,Gantz,Gantz,TV,Manga,Fuji TV,Supernatural,Gonzo,13.0,2004-04-13,2004-06-02,22 min per ep,R+ - Mild Nudity,7.17,116369,2987,372,226727,2034,"There is also a live action film adaptation that was released in 2011, and a video game by Konami released on PlayStation 2 in 2005.",Spring 2004,Unknown,Spring,2004
384,Gantz,Gantz,TV,Manga,Fuji TV,Drama,Gonzo,13.0,2004-04-13,2004-06-02,22 min per ep,R+ - Mild Nudity,7.17,116369,2987,372,226727,2034,"There is also a live action film adaptation that was released in 2011, and a video game by Konami released on PlayStation 2 in 2005.",Spring 2004,Unknown,Spring,2004
384,Gantz,Gantz,TV,Manga,Fuji TV,Ecchi,Gonzo,13.0,2004-04-13,2004-06-02,22 min per ep,R+ - Mild Nudity,7.17,116369,2987,372,226727,2034,"There is also a live action film adaptation that was released in 2011, and a video game by Konami released on PlayStation 2 in 2005.",Spring 2004,Unknown,Spring,2004
424,Dirty Pair,Dirty Pair,TV,Light novel,Studio Nue,Adventure,Sunrise,24.0,1985-07-15,1985-12-02,25 min per ep,PG-13 - Teens 13 or older,7.22,3332,2771,3330,15129,111,The series won the 1985 Animage's Anime Grand Prix Award.,Summer 1985,Unknown,Summer,1985
424,Dirty Pair,Dirty Pair,TV,Light novel,Studio Nue,Comedy,Sunrise,24.0,1985-07-15,1985-12-02,25 min per ep,PG-13 - Teens 13 or older,7.22,3332,2771,3330,15129,111,The series won the 1985 Animage's Anime Grand Prix Award.,Summer 1985,Unknown,Summer,1985
424,Dirty Pair,Dirty Pair,TV,Light novel,Studio Nue,Police,Sunrise,24.0,1985-07-15,1985-12-02,25 min per ep,PG-13 - Teens 13 or older,7.22,3332,2771,3330,15129,111,The series won the 1985 Animage's Anime Grand Prix Award.,Summer 1985,Unknown,Summer,1985
424,Dirty Pair,Dirty Pair,TV,Light novel,Studio Nue,Sci-Fi,Sunrise,24.0,1985-07-15,1985-12-02,25 min per ep,PG-13 - Teens 13 or older,7.22,3332,2771,3330,15129,111,The series won the 1985 Animage's Anime Grand Prix Award.,Summer 1985,Unknown,Summer,1985
427,Kaleido Star,Kaleido Star,TV,Original,TV Tokyo,Comedy,Gonzo,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
427,Kaleido Star,Kaleido Star,TV,Original,TV Tokyo,Comedy,Production I.G,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
427,Kaleido Star,Kaleido Star,TV,Original,TV Tokyo,Sports,Gonzo,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
427,Kaleido Star,Kaleido Star,TV,Original,TV Tokyo,Sports,Production I.G,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
427,Kaleido Star,Kaleido Star,TV,Original,TV Tokyo,Drama,Gonzo,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
427,Kaleido Star,Kaleido Star,TV,Original,TV Tokyo,Drama,Production I.G,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
427,Kaleido Star,Kaleido Star,TV,Original,TV Tokyo,Fantasy,Gonzo,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
427,Kaleido Star,Kaleido Star,TV,Original,TV Tokyo,Fantasy,Production I.G,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
427,Kaleido Star,Kaleido Star,TV,Original,TV Tokyo,Shoujo,Gonzo,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
427,Kaleido Star,Kaleido Star,TV,Original,TV Tokyo,Shoujo,Production I.G,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
427,Kaleido Star,Kaleido Star,TV,Original,Hal Film Maker,Comedy,Gonzo,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
427,Kaleido Star,Kaleido Star,TV,Original,Hal Film Maker,Comedy,Production I.G,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
427,Kaleido Star,Kaleido Star,TV,Original,Hal Film Maker,Sports,Gonzo,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
427,Kaleido Star,Kaleido Star,TV,Original,Hal Film Maker,Sports,Production I.G,51.0,2003-04-03,2004-03-02,23 min per ep,PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.
""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him.",Spring 2003,Saturdays at 09:30 (JST),Spring,2003
